Date,Order ID,Item Name,Category,Quantity,Price,Total Sales,Payment Method,Customer ID,Customer Age,Customer Gender,Visit Type,Order Time,Wait Time (mins),Day of the Week,Meal Period,Day Type
2024-07-17,ORD18800,Pasta,Main Course,2,16,32,Cash,CUST5676,23,Female,Delivery,18:10:00,21,Wednesday,Dinner,Weekday
2024-01-08,ORD82266,Soda,Beverages,2,3,6,Cash,CUST1300,23,Female,Dine-in,20:48:00,12,Monday,Dinner,Weekday
2024-10-25,ORD31687,Beer,Alcoholic Drinks,5,6,30,Cash,CUST8464,33,Female,Delivery,18:27:00,16,Friday,Dinner,Weekday
2024-07-25,ORD10996,Soda,Beverages,4,3,12,Cash,CUST3946,22,Female,Takeout,21:51:00,9,Thursday,Dinner,Weekday
2024-01-07,ORD36398,Beer,Alcoholic Drinks,2,6,12,Mobile Payment,CUST5097,31,Prefer not to answer,Takeout,21:38:00,6,Sunday,Dinner,Weekend
2024-09-14,ORD16089,Pizza,Main Course,3,14,42,Mobile Payment,CUST1745,20,Female,Takeout,12:31:00,14,Saturday,Lunch,Weekend
2024-10-07,ORD67880,Coffee,Beverages,4,4,16,Mobile Payment,CUST2136,25,Female,Takeout,9:48:00,9,Monday,Breakfast,Weekday
2024-07-21,ORD45924,Salad,Appetizer,3,9,27,Cash,CUST9969,39,Male,Delivery,11:37:00,21,Sunday,Lunch,Weekend
2024-07-27,ORD65710,Wine,Alcoholic Drinks,5,10,50,Mobile Payment,CUST8745,38,Male,Takeout,21:31:00,6,Saturday,Dinner,Weekend
2024-12-09,ORD35978,Burger,Main Course,2,12,24,Credit Card,CUST2222,32,Female,Dine-in,16:07:00,16,Monday,Lunch,Weekday
2024-07-14,ORD11481,Wine,Alcoholic Drinks,3,10,30,Cash,CUST2155,19,Female,Takeout,19:41:00,6,Sunday,Dinner,Weekend
2024-10-02,ORD21027,Beer,Alcoholic Drinks,3,6,18,Credit Card,CUST8664,57,Male,Delivery,21:40:00,16,Wednesday,Dinner,Weekday
2024-01-30,ORD35486,Pizza,Main Course,5,14,70,Credit Card,CUST4398,29,Female,Takeout,15:39:00,20,Tuesday,Lunch,Weekday
2024-12-03,ORD27171,Burger,Main Course,3,12,36,Mobile Payment,CUST3613,21,Male,Takeout,13:24:00,14,Tuesday,Lunch,Weekday
2024-06-17,ORD88796,Wine,Alcoholic Drinks,2,10,20,Mobile Payment,CUST3651,50,Male,Dine-in,18:41:00,11,Monday,Dinner,Weekday
2024-10-24,ORD46487,Beer,Alcoholic Drinks,1,6,6,Cash,CUST7628,54,Male,Takeout,20:28:00,6,Thursday,Dinner,Weekday
2024-03-22,ORD57450,Tea,Beverages,4,3,12,Cash,CUST1739,37,Female,Takeout,10:19:00,9,Friday,Breakfast,Weekday
2024-04-22,ORD20115,Pizza,Main Course,2,14,28,Credit Card,CUST3260,24,Female,Delivery,11:12:00,21,Monday,Lunch,Weekday
2024-06-28,ORD39080,Tea,Beverages,1,3,3,Cash,CUST2017,51,Female,Takeout,8:28:00,6,Friday,Breakfast,Weekday
2024-12-11,ORD17416,Salad,Appetizer,2,9,18,Credit Card,CUST5570,33,Male,Dine-in,13:33:00,14,Wednesday,Lunch,Weekday
2024-12-02,ORD87342,Pizza,Main Course,3,14,42,Cash,CUST8705,29,Male,Delivery,15:15:00,24,Monday,Lunch,Weekday
2024-12-06,ORD26439,Tea,Beverages,4,3,12,Cash,CUST2000,46,Male,Delivery,10:48:00,19,Friday,Breakfast,Weekday
2024-10-08,ORD71648,Salad,Appetizer,4,9,36,Mobile Payment,CUST6573,39,Female,Takeout,14:25:00,13,Tuesday,Lunch,Weekday
2024-05-24,ORD58983,Pasta,Main Course,5,16,80,Credit Card,CUST3953,28,Female,Delivery,19:16:00,30,Friday,Dinner,Weekday
2024-01-11,ORD21040,Burger,Main Course,5,12,60,Mobile Payment,CUST7171,60,Female,Delivery,14:56:00,30,Thursday,Lunch,Weekday
2024-04-28,ORD99194,Burger,Main Course,1,12,12,Mobile Payment,CUST1026,44,Female,Delivery,11:41:00,18,Sunday,Lunch,Weekend
2024-01-11,ORD81319,Coffee,Beverages,5,4,20,Cash,CUST5896,52,Female,Dine-in,10:47:00,15,Thursday,Breakfast,Weekday
2024-10-12,ORD77657,Soda,Beverages,1,3,3,Mobile Payment,CUST1183,25,Male,Takeout,17:13:00,6,Saturday,Dinner,Weekend
2024-01-10,ORD63800,Salad,Appetizer,3,9,27,Credit Card,CUST1134,41,Male,Takeout,11:15:00,11,Wednesday,Lunch,Weekday
2024-07-30,ORD33517,Pizza,Main Course,5,14,70,Credit Card,CUST5363,49,Prefer not to answer,Delivery,16:26:00,30,Tuesday,Lunch,Weekday
2024-06-10,ORD42472,Tea,Beverages,2,3,6,Credit Card,CUST3576,26,Female,Takeout,8:37:00,7,Monday,Breakfast,Weekday
2024-07-31,ORD65035,Burger,Main Course,4,12,48,Mobile Payment,CUST2757,60,Female,Delivery,11:30:00,27,Wednesday,Lunch,Weekday
2024-06-14,ORD43314,Pasta,Main Course,3,16,48,Cash,CUST4181,22,Female,Dine-in,20:00:00,19,Friday,Dinner,Weekday
2024-05-23,ORD21793,Salad,Appetizer,5,9,45,Cash,CUST3135,34,Female,Takeout,12:19:00,15,Thursday,Lunch,Weekday
2024-12-28,ORD57010,Burger,Main Course,3,12,36,Mobile Payment,CUST8751,65,Male,Delivery,14:44:00,24,Saturday,Lunch,Weekend
2024-05-27,ORD73633,Coffee,Beverages,3,4,12,Mobile Payment,CUST9913,29,Prefer not to answer,Takeout,9:46:00,8,Monday,Breakfast,Weekday
2024-08-09,ORD31805,Pizza,Main Course,5,14,70,Cash,CUST9769,51,Male,Delivery,11:10:00,30,Friday,Lunch,Weekday
2024-07-20,ORD12138,Beer,Alcoholic Drinks,3,6,18,Cash,CUST6781,42,Female,Dine-in,19:37:00,11,Saturday,Dinner,Weekend
2024-01-18,ORD78664,Coffee,Beverages,3,4,12,Cash,CUST3219,45,Male,Dine-in,10:07:00,13,Thursday,Breakfast,Weekday
2024-08-09,ORD41303,Pizza,Main Course,4,14,56,Cash,CUST9712,44,Female,Delivery,14:34:00,27,Friday,Lunch,Weekday
2024-09-08,ORD14370,Burger,Main Course,5,12,60,Cash,CUST9003,33,Male,Delivery,11:40:00,30,Sunday,Lunch,Weekend
2024-02-20,ORD41731,Pasta,Main Course,2,16,32,Cash,CUST7155,46,Male,Takeout,19:16:00,11,Tuesday,Dinner,Weekday
2024-11-03,ORD94067,Salad,Appetizer,3,9,27,Credit Card,CUST3487,20,Female,Delivery,12:36:00,21,Sunday,Lunch,Weekend
2024-03-23,ORD87133,Pizza,Main Course,2,14,28,Credit Card,CUST5666,46,Male,Delivery,11:05:00,21,Saturday,Lunch,Weekend
2024-02-20,ORD97718,Coffee,Beverages,1,4,4,Credit Card,CUST5919,23,Female,Takeout,10:16:00,6,Tuesday,Breakfast,Weekday
2024-01-17,ORD81041,Tea,Beverages,1,3,3,Credit Card,CUST5771,53,Male,Dine-in,9:24:00,11,Wednesday,Breakfast,Weekday
2024-05-22,ORD41620,Pizza,Main Course,1,14,14,Cash,CUST4935,58,Male,Dine-in,12:12:00,13,Wednesday,Lunch,Weekday
2024-08-18,ORD68425,Coffee,Beverages,3,4,12,Mobile Payment,CUST6401,35,Female,Takeout,9:55:00,8,Sunday,Breakfast,Weekend
2024-01-24,ORD22266,,Main Course,,16,48,Mobile Payment,CUST2953,,Female,Takeout,21:53:00,,Wednesday,Dinner,Weekday
2024-06-21,ORD15628,Coffee,Beverages,5,4,20,Cash,CUST5920,64,Female,Takeout,10:52:00,10,Friday,Breakfast,Weekday
2024-12-19,ORD48195,Pizza,Main Course,2,14,28,Cash,CUST2976,31,Female,Delivery,16:06:00,21,Thursday,Lunch,Weekday
2024-08-30,ORD13576,Pasta,Main Course,3,16,48,Mobile Payment,CUST5817,54,Prefer not to answer,Delivery,19:34:00,24,Friday,Dinner,Weekday
2024-12-09,ORD66153,Salad,Appetizer,4,9,36,Cash,CUST4311,48,Male,Dine-in,13:02:00,18,Monday,Lunch,Weekday
2024-04-26,ORD22851,Salad,Appetizer,5,9,45,Mobile Payment,CUST9803,39,Female,Takeout,12:35:00,15,Friday,Lunch,Weekday
2024-05-24,ORD86657,Tea,Beverages,1,3,3,Mobile Payment,CUST4047,27,Prefer not to answer,Takeout,10:31:00,6,Friday,Breakfast,Weekday
2024-04-02,ORD48960,Coffee,Beverages,5,4,20,Credit Card,CUST9621,29,Female,Takeout,6:02:00,10,Tuesday,Breakfast,Weekday
2024-03-28,ORD59444,Pasta,Main Course,1,16,16,Cash,CUST9931,60,Female,Dine-in,17:34:00,13,Thursday,Dinner,Weekday
2024-08-05,ORD21223,Soda,Beverages,3,3,9,Mobile Payment,CUST1441,42,Male,Takeout,20:19:00,8,Monday,Dinner,Weekday
2024-05-02,ORD53675,Pasta,Main Course,3,16,48,Cash,CUST6235,32,Male,Dine-in,21:04:00,19,Thursday,Dinner,Weekday
2024-07-24,ORD86852,Tea,Beverages,5,3,15,Credit Card,CUST7714,35,Female,Takeout,10:48:00,10,Wednesday,Breakfast,Weekday
2024-11-02,ORD88768,Salad,Appetizer,1,9,9,Cash,CUST8601,55,Female,Dine-in,14:19:00,12,Saturday,Lunch,Weekend
2024-09-02,ORD87399,Pizza,Main Course,3,14,42,Cash,CUST5518,38,Male,Takeout,13:58:00,14,Monday,Lunch,Weekday
2024-02-22,ORD66313,Salad,Appetizer,16,9,9,Credit Card,CUST6417,34,unknown,Dine-in,15:05:00,96,Thursday,Lunch,Weekday
2024-03-21,ORD97853,Coffee,Beverages,1,4,4,Cash,CUST7866,35,Female,Delivery,7:54:00,16,Thursday,Breakfast,Weekday
2024-05-01,ORD18644,Salad,Appetizer,4,9,36,Mobile Payment,CUST2083,28,Male,Takeout,13:05:00,13,Wednesday,Lunch,Weekday
2024-05-20,ORD36370,Tea,Beverages,2,3,6,Credit Card,CUST8081,19,Female,Takeout,10:11:00,7,Monday,Breakfast,Weekday
2024-07-31,ORD19241,Pasta,Main Course,4,16,64,Mobile Payment,CUST9543,36,Female,Delivery,19:13:00,27,Wednesday,Dinner,Weekday
2024-02-12,ORD25021,Pizza,Main Course,4,14,56,Mobile Payment,CUST2350,47,Male,Dine-in,11:19:00,22,Monday,Lunch,Weekday
2024-02-13,ORD18852,Wine,Alcoholic Drinks,1,10,10,Credit Card,CUST5072,45,Female,Dine-in,21:37:00,11,Tuesday,Dinner,Weekday
2024-12-07,ORD44776,Burger,Main Course,3,12,36,Credit Card,CUST9588,21,Male,Delivery,12:57:00,24,Saturday,Lunch,Weekend
2024-04-16,ORD89814,Pasta,Main Course,5,16,80,Cash,CUST7605,29,Male,Takeout,17:13:00,20,Tuesday,Dinner,Weekday
2024-11-08,ORD22566,Salad,Appetizer,4,9,36,Mobile Payment,CUST7933,31,Male,Delivery,16:51:00,23,Friday,Lunch,Weekday
2024-05-24,ORD51900,Coffee,Beverages,5,4,20,Mobile Payment,CUST4280,39,Female,Dine-in,10:26:00,15,Friday,Breakfast,Weekday
2024-05-29,ORD50132,Pasta,Main Course,2,16,32,Credit Card,CUST8604,40,Male,Delivery,20:51:00,21,Wednesday,Dinner,Weekday
2024-10-09,ORD69412,Pasta,Main Course,4,16,64,Cash,CUST3243,56,Female,Delivery,20:41:00,27,Wednesday,Dinner,Weekday
2024-11-16,ORD53859,Tea,Beverages,1,3,3,Cash,CUST3880,47,Male,Dine-in,9:31:00,11,Saturday,Breakfast,Weekend
2024-03-03,ORD74532,Pizza,Main Course,5,14,70,Cash,CUST4867,42,Male,Delivery,16:25:00,30,Sunday,Lunch,Weekend
2024-01-11,ORD14075,Pizza,Main Course,2,14,28,Credit Card,CUST2649,45,Male,Dine-in,13:06:00,16,Thursday,Lunch,Weekday
2024-06-06,ORD75541,Beer,Alcoholic Drinks,5,6,30,Mobile Payment,CUST8273,34,Female,Dine-in,19:37:00,11,Thursday,Dinner,Weekday
2024-03-08,ORD94411,Salad,Appetizer,5,9,45,Credit Card,CUST8234,42,Female,Dine-in,13:04:00,20,Friday,Lunch,Weekday
2024-04-21,ORD35775,Pasta,Main Course,2,16,32,Mobile Payment,CUST9780,37,Female,Delivery,19:07:00,21,Sunday,Dinner,Weekend
2024-08-09,ORD31712,Salad,Appetizer,1,9,9,Mobile Payment,CUST1526,65,Female,Takeout,16:32:00,7,Friday,Lunch,Weekday
2024-02-07,ORD99175,Burger,Main Course,2,12,24,Credit Card,CUST8044,62,Female,Takeout,13:18:00,11,Wednesday,Lunch,Weekday
2024-10-22,ORD89926,Burger,Main Course,5,12,60,Mobile Payment,CUST4751,50,Female,Dine-in,11:38:00,25,Tuesday,Lunch,Weekday
2024-12-12,ORD25840,Tea,Beverages,2,3,6,Cash,CUST2942,32,Male,Delivery,7:35:00,17,Thursday,Breakfast,Weekday
2024-06-29,ORD73577,Salad,Appetizer,4,9,36,Cash,CUST5530,23,Male,Delivery,16:20:00,23,Saturday,Lunch,Weekend
2024-03-09,ORD27136,Wine,Alcoholic Drinks,1,10,10,Mobile Payment,CUST4081,26,Male,Takeout,19:34:00,6,Saturday,Dinner,Weekend
2024-10-25,ORD69714,Pizza,Main Course,1,14,14,Mobile Payment,CUST4052,26,Female,Takeout,12:12:00,8,Friday,Lunch,Weekday
2024-01-05,ORD52922,Coffee,Beverages,5,4,20,Mobile Payment,CUST6846,50,Male,Delivery,7:24:00,20,Friday,Breakfast,Weekday
2024-08-17,ORD35602,Wine,Alcoholic Drinks,5,10,50,Mobile Payment,CUST4430,51,Male,Dine-in,19:04:00,11,Saturday,Dinner,Weekend
2024-11-17,ORD60000,Coffee,Beverages,4,4,16,Credit Card,CUST4595,27,Female,Dine-in,8:04:00,14,Sunday,Breakfast,Weekend
2024-11-17,ORD56261,Tea,Beverages,1,3,3,Cash,CUST6063,45,Female,Dine-in,6:27:00,11,Sunday,Breakfast,Weekend
2024-10-01,ORD43816,Pasta,Main Course,2,16,32,Mobile Payment,CUST6988,23,Male,Takeout,19:19:00,11,Tuesday,Dinner,Weekday
2024-03-15,ORD93071,Pasta,Main Course,1,16,16,Credit Card,CUST5777,30,Male,Delivery,20:41:00,18,Friday,Dinner,Weekday
2024-08-28,ORD15893,Beer,Alcoholic Drinks,4,6,24,Credit Card,CUST6891,37,Female,Takeout,20:50:00,6,Wednesday,Dinner,Weekday
2024-05-01,ORD37172,Pizza,Main Course,5,14,70,Cash,CUST2806,47,Female,Dine-in,14:36:00,25,Wednesday,Lunch,Weekday
2024-07-17,ORD91135,Salad,Appetizer,2,9,18,Mobile Payment,CUST5838,55,Female,Dine-in,14:41:00,14,Wednesday,Lunch,Weekday
2024-11-24,ORD26968,,Alcoholic Drinks,,10,30,Mobile Payment,CUST8578,,Male,Takeout,21:00:00,,Sunday,Dinner,Weekend
2024-03-12,ORD80389,Tea,Beverages,5,3,15,Cash,CUST3807,28,Female,Takeout,6:04:00,10,Tuesday,Breakfast,Weekday
2024-08-06,ORD84526,Salad,Appetizer,3,9,27,Cash,CUST8843,51,Male,Takeout,15:28:00,11,Tuesday,Lunch,Weekday
2024-09-22,ORD77423,Tea,Beverages,1,3,3,Cash,CUST1704,20,Female,Takeout,7:36:00,6,Sunday,Breakfast,Weekend
2024-02-03,ORD96995,Coffee,Beverages,4,4,16,Mobile Payment,CUST2077,65,Female,Takeout,9:26:00,9,Saturday,Breakfast,Weekend
2024-03-08,ORD63736,Pasta,Main Course,16,16,32,Mobile Payment,CUST2204,64,unknown,Dine-in,20:17:00,51,Friday,Dinner,Weekday
2024-10-21,ORD59479,,Appetizer,,9,27,Credit Card,CUST7805,,Female,Dine-in,14:55:00,,Monday,Lunch,Weekday
2024-07-09,ORD45619,Pasta,Main Course,2,16,32,Credit Card,CUST5742,49,Female,Takeout,20:56:00,11,Tuesday,Dinner,Weekday
2024-11-06,ORD28531,Soda,Beverages,1,3,3,Credit Card,CUST9855,60,Female,Takeout,18:05:00,6,Wednesday,Dinner,Weekday
2024-06-16,ORD65867,Coffee,Beverages,4,4,16,Mobile Payment,CUST8518,38,Male,Dine-in,8:53:00,14,Sunday,Breakfast,Weekend
2024-11-18,ORD95795,Wine,Alcoholic Drinks,4,10,40,Credit Card,CUST1396,54,Female,Takeout,19:37:00,6,Monday,Dinner,Weekday
2024-03-25,ORD98131,Pasta,Main Course,1,16,16,Cash,CUST8508,44,Female,Dine-in,19:14:00,13,Monday,Dinner,Weekday
2024-10-03,ORD43866,Wine,Alcoholic Drinks,5,10,50,Credit Card,CUST3775,34,Male,Takeout,21:30:00,6,Thursday,Dinner,Weekday
2024-12-30,ORD20428,Pasta,Main Course,3,16,48,Mobile Payment,CUST3409,20,Female,Delivery,17:35:00,24,Monday,Dinner,Weekday
2024-10-20,ORD15338,Pasta,Main Course,5,16,80,Credit Card,CUST8838,41,Female,Takeout,19:18:00,20,Sunday,Dinner,Weekend
2024-08-26,ORD79526,Burger,Main Course,2,12,24,Credit Card,CUST1542,58,Prefer not to answer,Delivery,15:26:00,21,Monday,Lunch,Weekday
2024-04-26,ORD26601,Coffee,Beverages,3,4,12,Cash,CUST1805,65,Female,Takeout,7:29:00,8,Friday,Breakfast,Weekday
2024-11-11,ORD57062,Pasta,Main Course,3,16,48,Cash,CUST1376,59,Female,Delivery,18:45:00,24,Monday,Dinner,Weekday
2024-04-06,ORD46160,Coffee,Beverages,4,4,16,Credit Card,CUST9128,34,Female,Delivery,8:34:00,19,Saturday,Breakfast,Weekend
2024-02-07,ORD37792,Coffee,Beverages,2,4,8,Cash,CUST4031,28,Female,Dine-in,8:55:00,12,Wednesday,Breakfast,Weekday
2024-10-17,ORD54559,Salad,Appetizer,2,9,18,Credit Card,CUST6824,58,Female,Takeout,11:03:00,9,Thursday,Lunch,Weekday
2024-10-13,ORD79517,Wine,Alcoholic Drinks,3,10,30,Mobile Payment,CUST4842,61,Male,Dine-in,19:26:00,11,Sunday,Dinner,Weekend
2024-05-06,ORD79431,Coffee,Beverages,1,4,4,Cash,CUST4383,29,Male,Takeout,7:06:00,6,Monday,Breakfast,Weekday
2024-09-12,ORD57173,Beer,Alcoholic Drinks,4,6,24,Credit Card,CUST9179,27,Prefer not to answer,Dine-in,18:19:00,11,Thursday,Dinner,Weekday
2024-11-06,ORD33765,Pasta,Main Course,2,16,32,Credit Card,CUST9556,38,Female,Takeout,19:57:00,11,Wednesday,Dinner,Weekday
2024-07-02,ORD50545,Burger,Main Course,3,12,36,Cash,CUST5572,46,Male,Takeout,15:14:00,14,Tuesday,Lunch,Weekday
2024-10-23,ORD56396,Tea,Beverages,2,3,6,Cash,CUST5117,61,Female,Takeout,10:07:00,7,Wednesday,Breakfast,Weekday
2024-02-21,ORD13600,Beer,Alcoholic Drinks,3,6,18,Credit Card,CUST2101,40,Female,Dine-in,19:16:00,11,Wednesday,Dinner,Weekday
2024-09-14,ORD49203,Coffee,Beverages,4,4,16,Cash,CUST8622,36,Prefer not to answer,Delivery,6:12:00,19,Saturday,Breakfast,Weekend
2024-12-06,ORD10205,Tea,Beverages,5,3,15,Mobile Payment,CUST6658,34,Male,Dine-in,6:06:00,15,Friday,Breakfast,Weekday
2024-03-29,ORD20227,Salad,Appetizer,4,9,36,Credit Card,CUST5369,24,Female,Delivery,16:50:00,23,Friday,Lunch,Weekday
2024-07-26,ORD22818,Beer,Alcoholic Drinks,5,6,30,Credit Card,CUST7456,37,Female,Dine-in,19:09:00,11,Friday,Dinner,Weekday
2024-12-20,ORD75544,Salad,Appetizer,5,9,45,Cash,CUST3092,31,Male,Dine-in,15:11:00,20,Friday,Lunch,Weekday
2024-12-19,ORD27182,Pasta,Main Course,2,16,32,Mobile Payment,CUST4824,53,Female,Takeout,18:17:00,11,Thursday,Dinner,Weekday
2024-12-21,ORD20016,Burger,Main Course,1,12,12,Credit Card,CUST4540,31,Male,Takeout,13:54:00,8,Saturday,Lunch,Weekend
2024-08-25,ORD69381,Pasta,Main Course,4,16,64,Cash,CUST4649,46,Female,Dine-in,21:25:00,22,Sunday,Dinner,Weekend
2024-06-03,ORD18234,Pasta,Main Course,2,16,32,Cash,CUST8568,57,Female,Takeout,17:20:00,11,Monday,Dinner,Weekday
2024-08-24,ORD20957,Salad,Appetizer,2,9,18,Credit Card,CUST1023,48,Male,Delivery,13:36:00,19,Saturday,Lunch,Weekend
2024-09-02,ORD71278,Pasta,Main Course,2,16,32,Cash,CUST4988,45,Male,Dine-in,21:04:00,16,Monday,Dinner,Weekday
2024-02-26,ORD81874,Beer,Alcoholic Drinks,2,6,12,Cash,CUST2356,51,Male,Takeout,21:28:00,6,Monday,Dinner,Weekday
2024-05-17,ORD53091,Burger,Main Course,1,12,12,Credit Card,CUST5457,38,Female,Dine-in,13:26:00,13,Friday,Lunch,Weekday
2024-04-20,ORD42051,Pasta,Main Course,5,16,80,Mobile Payment,CUST1754,32,Male,Takeout,18:53:00,20,Saturday,Dinner,Weekend
2024-12-03,ORD59131,Pasta,Main Course,2,16,32,Credit Card,CUST5309,35,Female,Dine-in,21:02:00,16,Tuesday,Dinner,Weekday
2024-06-20,ORD37856,Coffee,Beverages,2,4,8,Cash,CUST4119,34,Male,Dine-in,9:27:00,12,Thursday,Breakfast,Weekday
2024-07-08,ORD30340,Pasta,Main Course,4,16,64,Cash,CUST2583,31,Male,Takeout,21:51:00,17,Monday,Dinner,Weekday
2024-09-18,ORD87935,Salad,Appetizer,2,9,18,Credit Card,CUST5129,23,Female,Dine-in,12:37:00,14,Wednesday,Lunch,Weekday
2024-03-15,ORD65466,Pasta,Main Course,3,16,48,Cash,CUST3840,63,Male,Delivery,19:51:00,24,Friday,Dinner,Weekday
2024-07-01,ORD24849,Tea,Beverages,2,3,6,Cash,CUST5204,55,Male,Delivery,9:36:00,17,Monday,Breakfast,Weekday
2024-04-03,ORD40633,Burger,Main Course,3,12,36,Credit Card,CUST7721,41,Male,Delivery,15:34:00,24,Wednesday,Lunch,Weekday
2024-05-23,ORD87371,Pizza,Main Course,5,14,70,Cash,CUST8316,51,Male,Delivery,12:14:00,30,Thursday,Lunch,Weekday
2024-08-09,ORD28815,Beer,Alcoholic Drinks,10,6,30,Credit Card,CUST6531,37,unknown,Dine-in,19:38:00,99,Friday,Dinner,Weekday
2024-05-04,ORD87098,Wine,Alcoholic Drinks,5,10,50,Mobile Payment,CUST1938,29,Female,Takeout,20:26:00,6,Saturday,Dinner,Weekend
2024-08-12,ORD93148,Pasta,Main Course,1,16,16,Cash,CUST2099,54,Female,Delivery,21:50:00,18,Monday,Dinner,Weekday
2024-01-01,ORD23094,Wine,Alcoholic Drinks,3,10,30,Cash,CUST8052,59,Female,Takeout,17:18:00,6,Monday,Dinner,Holiday
2024-08-26,ORD12294,Salad,Appetizer,4,9,36,Credit Card,CUST6215,50,Male,Delivery,13:25:00,23,Monday,Lunch,Weekday
2024-08-23,ORD20138,Wine,Alcoholic Drinks,4,10,40,Cash,CUST2559,61,Female,Dine-in,20:07:00,11,Friday,Dinner,Weekday
2024-06-10,ORD21238,Tea,Beverages,4,3,12,Mobile Payment,CUST9971,36,Female,Dine-in,6:53:00,14,Monday,Breakfast,Weekday
2024-06-24,ORD97003,Pizza,Main Course,2,14,28,Cash,CUST5471,29,Prefer not to answer,Takeout,11:25:00,11,Monday,Lunch,Weekday
2024-06-15,ORD90903,Pasta,Main Course,2,16,32,Cash,CUST7618,49,Male,Takeout,18:45:00,11,Saturday,Dinner,Weekend
2024-07-22,ORD15943,Beer,Alcoholic Drinks,2,6,12,Mobile Payment,CUST9057,21,Male,Dine-in,20:25:00,11,Monday,Dinner,Weekday
2024-04-07,ORD91662,Burger,Main Course,2,12,24,Credit Card,CUST1038,21,Female,Delivery,15:07:00,21,Sunday,Lunch,Weekend
2024-01-13,ORD76833,Beer,Alcoholic Drinks,3,6,18,Mobile Payment,CUST7352,64,Male,Takeout,18:52:00,6,Saturday,Dinner,Weekend
2024-10-08,ORD71648,Salad,Appetizer,4,9,36,Mobile Payment,CUST6573,39,Female,Takeout,14:25:00,13,Tuesday,Lunch,Weekday
2024-09-27,ORD95401,Tea,Beverages,5,3,15,Credit Card,CUST2172,22,Male,Dine-in,6:17:00,15,Friday,Breakfast,Weekday
2024-02-16,ORD58887,Tea,Beverages,2,3,6,Cash,CUST8888,64,Female,Delivery,10:03:00,17,Friday,Breakfast,Weekday
2024-02-10,ORD51114,Wine,Alcoholic Drinks,4,10,40,Credit Card,CUST2618,19,Female,Dine-in,20:28:00,11,Saturday,Dinner,Weekend
2024-05-12,ORD85641,Salad,Appetizer,5,9,45,Mobile Payment,CUST5329,19,Male,Delivery,13:34:00,25,Sunday,Lunch,Weekend
2024-08-01,ORD46730,Wine,Alcoholic Drinks,4,10,40,Credit Card,CUST4550,34,Male,Takeout,20:16:00,6,Thursday,Dinner,Weekday
2024-05-30,ORD18613,Pasta,Main Course,4,16,64,Credit Card,CUST6207,45,Female,Dine-in,17:51:00,22,Thursday,Dinner,Weekday
2024-04-23,ORD42423,Wine,Alcoholic Drinks,3,10,30,Cash,CUST3080,30,Female,Takeout,21:31:00,6,Tuesday,Dinner,Weekday
2024-09-13,ORD22744,Pasta,Main Course,2,16,32,Mobile Payment,CUST3223,38,Male,Delivery,21:14:00,21,Friday,Dinner,Weekday
2024-04-21,ORD89764,Wine,Alcoholic Drinks,12,10,40,Cash,CUST3346,24,unknown,Takeout,21:51:00,98,Sunday,Dinner,Weekend
2024-09-16,ORD69020,Wine,Alcoholic Drinks,4,10,40,Cash,CUST5308,51,Female,Takeout,21:14:00,6,Monday,Dinner,Weekday
2024-10-28,ORD31568,Pizza,Main Course,16,14,42,Cash,CUST8312,65,unknown,Delivery,12:38:00,45,Monday,Lunch,Weekday
2024-07-02,ORD48092,Pizza,Main Course,3,14,42,Mobile Payment,CUST2313,48,Female,Delivery,11:18:00,24,Tuesday,Lunch,Weekday
2024-01-09,ORD25706,Soda,Beverages,3,3,9,Mobile Payment,CUST7316,45,Prefer not to answer,Takeout,20:48:00,8,Tuesday,Dinner,Weekday
2024-09-13,ORD48117,Pasta,Main Course,3,16,48,Mobile Payment,CUST3457,31,Female,Takeout,21:23:00,14,Friday,Dinner,Weekday
2024-12-03,ORD89479,Coffee,Beverages,1,4,4,Credit Card,CUST8051,45,Female,Delivery,8:56:00,16,Tuesday,Breakfast,Weekday
2024-02-08,ORD80529,Soda,Beverages,4,3,12,Mobile Payment,CUST5468,24,Female,Takeout,21:46:00,9,Thursday,Dinner,Weekday
2024-03-17,ORD63165,Salad,Appetizer,4,9,36,Mobile Payment,CUST5739,18,Male,Dine-in,15:59:00,18,Sunday,Lunch,Weekend
2024-12-16,ORD49008,Pasta,Main Course,5,16,80,Cash,CUST6120,51,Female,Delivery,18:57:00,30,Monday,Dinner,Weekday
2024-04-15,ORD44519,Soda,Beverages,2,3,6,Mobile Payment,CUST8864,29,Female,Dine-in,21:09:00,12,Monday,Dinner,Weekday
2024-02-01,ORD46517,Beer,Alcoholic Drinks,4,6,24,Mobile Payment,CUST7915,56,Male,Dine-in,20:00:00,11,Thursday,Dinner,Weekday
2024-04-21,ORD38070,Burger,Main Course,2,12,24,Credit Card,CUST1179,59,Female,Takeout,16:51:00,11,Sunday,Lunch,Weekend
2024-09-06,ORD96562,Burger,Main Course,5,12,60,Credit Card,CUST4506,36,Male,Delivery,15:01:00,30,Friday,Lunch,Weekday
2024-01-02,ORD47801,Beer,Alcoholic Drinks,5,6,30,Credit Card,CUST2903,58,Male,Takeout,17:52:00,6,Tuesday,Dinner,Weekday
2024-11-29,ORD16403,Coffee,Beverages,5,4,20,Credit Card,CUST4560,47,Female,Takeout,10:01:00,10,Friday,Breakfast,Weekday
2024-05-03,ORD17191,Tea,Beverages,5,3,15,Cash,CUST8550,20,Male,Delivery,9:36:00,20,Friday,Breakfast,Weekday
